fpr,tpr,threshold
0.49146757679180886,0.8846153846153846,0.07240978628396988
0.49829351535836175,0.8846153846153846,0.071119524538517
0.49829351535836175,0.8923076923076924,0.07094622403383255
0.5051194539249146,0.8923076923076924,0.06919418275356293
0.5051194539249146,0.9,0.06597390025854111
0.5085324232081911,0.9,0.06480754166841507
0.5085324232081911,0.9076923076923077,0.06313131749629974
0.5597269624573379,0.9076923076923077,0.05068067088723183
0.5597269624573379,0.9153846153846154,0.05048942193388939
0.6006825938566553,0.9153846153846154,0.04191232845187187
0.6006825938566553,0.9230769230769231,0.04184108227491379
0.6450511945392492,0.9230769230769231,0.035688675940036774
0.6450511945392492,0.9307692307692308,0.03564903140068054
0.7098976109215017,0.9307692307692308,0.025102738291025162
0.7098976109215017,0.9384615384615385,0.024738451465964317
0.7235494880546075,0.9384615384615385,0.022772809490561485
0.7235494880546075,0.9461538461538461,0.021618584170937538
0.7337883959044369,0.9461538461538461,0.02136157639324665
0.7337883959044369,0.9538461538461539,0.021251676604151726
0.7406143344709898,0.9538461538461539,0.02028106525540352
0.7474402730375427,0.9538461538461539,0.020186936482787132
0.7508532423208191,0.9538461538461539,0.02015613578259945
0.7508532423208191,0.9615384615384616,0.019914371892809868
0.7918088737201365,0.9615384615384616,0.016059573739767075
0.7986348122866894,0.9615384615384616,0.016048066318035126
0.8088737201365188,0.9615384615384616,0.01467745378613472
0.8191126279863481,0.9615384615384616,0.013981712982058525
0.8225255972696246,0.9615384615384616,0.01388484425842762
0.8225255972696246,0.9692307692307692,0.01315830834209919
0.8805460750853242,0.9692307692307692,0.007876847870647907
0.8873720136518771,0.9692307692307692,0.007625939790159464
0.9044368600682594,0.9692307692307692,0.006286237388849258
0.9112627986348123,0.9692307692307692,0.005855537485331297
0.931740614334471,0.9692307692307692,0.0049729859456419945
0.931740614334471,0.9769230769230769,0.004954326432198286
0.9522184300341296,0.9769230769230769,0.003063526237383485
0.9522184300341296,0.9846153846153847,0.0026353036519140005
0.9658703071672355,0.9846153846153847,0.0025086256209760904
0.9658703071672355,0.9923076923076923,0.002401688601821661
0.9965870307167235,0.9923076923076923,0.0012879837304353714
0.9965870307167235,1.0,0.0011544730514287949
1.0,1.0,0.0008463785634376109
